"destino_id","destino_nome","pais_encontrado","hotel_count","classificacao","acao","prioridade_acao","latitude","longitude","motivo"
"8505","Harbour Island","Bahamas","1","real","manter","","25.5014209","-76.6307296","lugar (/administrative, imp=0.40)"
"9404","Jharsuguda","India","1","real","manter","","21.8019368","83.9713964","lugar (/administrative, imp=0.48)"
"26197","Calixa-Lavallée","Canada","1","real","manter","","45.7463631","-73.2816313","lugar (/administrative, imp=0.39)"
"15505","Sanguem","India","1","real","manter","","15.2282657","74.1512667","lugar (/town, imp=0.26)"
"25573","Marie-Jean-Eudes Ecological Reserve","Canada","1","real","manter","","46.7028661","-73.1494182","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"16502","Southwest Iceland","Cameroon","1","real","manter","","4.1515454","9.2608585","lugar pequeno real (baixa importancia no OSM)"
"25715","Odogbolu","Nigeria","1","real","manter","","6.8077002","3.8141003","lugar (/administrative, imp=0.29)"
"25972","Capricornia Cays National Park","Australia","1","real","manter","","-23.2962317","151.7078184","lugar (/nature_reserve, imp=0.42)"
"27312","Nahuizalco","El Salvador","1","real","manter","","13.7792182","-89.7372948","lugar (/administrative, imp=0.32)"
"23376","Esperanza Base","XX","1","real","manter","","-63.3980642","-56.9963719","lugar pequeno (/neighbourhood, imp=0.08)"
"23056","Kaleybar","Iran","1","real","manter","","38.8629817","47.0399693","lugar (/town, imp=0.50)"
"12220","Moodbidre","India","1","real","manter","","13.0699218","74.9977469","lugar (photon: place/town)"
"10065","Kluane National Park","Canada","1","real","manter","","60.6650331","-139.1898603","lugar (/national_park, imp=0.48)"
"9557","Srikalahasti","India","1","real","manter","","13.7518033","79.7002288","lugar (/town, imp=0.40)"
"26634","Yangudi Rassa National Park","Ethiopia","1","real","manter","","10.953845","40.7470623","lugar (/national_park, imp=0.33)"
"26516","Cusuco National Park","Honduras","1","real","manter","","15.4961111","-88.2116667","POI com nome correspondente (photon: building/yes)"
"26067","Narriearra Caryapundy Swamp National Park","Australia","1","real","manter","","-29.1904878","142.5412838","lugar (/nature_reserve, imp=0.34)"
"20193","Alden","United States","1","real","manter","","42.5201895","-93.3762693","lugar (/administrative, imp=0.46)"
"3139","Altin Depe","Deutschland","1","real","manter","","50.1340334","8.9178461","POI real (photon: amenity/fast_food)"
"22383","Telašćica Nature Park","Croatia","1","real","manter","","43.8882938","15.1820643","lugar (/nature_reserve, imp=0.35) (nome limpo)"
"27009","Umingan","Philippines","1","real","manter","","15.9272139","120.8407438","lugar (/town, imp=0.41)"
"28172","Zapotec phrasebook","MX","1","nao-e-lugar","remover/flag","baixa","","","conceito/tema de viagem (nao e lugar real)"
"20096","Sidhbari","India","1","real","manter","","32.189926","76.3620776","lugar (/village, imp=0.15)"
"24910","Langeais","France","1","real","manter","","47.3239338","0.4072956","lugar (/administrative, imp=0.52)"
"22643","Basar","España","1","real","manter","","41.0267605","-4.0256509","lugar (photon: place/village)"
"8769","Hisarya","Bulgaria","1","real","manter","","42.5132789","24.6948452","lugar (/town, imp=0.49)"
"25396","Guayanilla","United States","1","real","manter","","18.044225","-66.7957124","lugar (/administrative, imp=0.46)"
"20556","Schaprode","Germany","1","real","manter","","54.5137699","13.1667837","lugar (/administrative, imp=0.47)"
"23362","Musical theatre","Hungary","1","real","manter","","47.5041992","19.0605618","lugar (/theatre, imp=0.48)"
"27152","Nordfjord","Norway","1","real","manter","","67.4364849","15.7217783","lugar (/hamlet, imp=0.13)"
"18191","Vinalhaven","United States","1","real","manter","","44.0481374","-68.8316985","lugar (/administrative, imp=0.39)"
"26048","Ráquira","Colombia","1","real","manter","","5.5380119","-73.6322224","lugar (/administrative, imp=0.46)"
"27385","Guula Ngurra National Park","Australia","1","real","manter","","-34.3987502","150.1265901","lugar pequeno (/nature_reserve, imp=0.08)"
"25441","Abercrombie River National Park","Australia","1","real","manter","","-34.101515","149.6928826","lugar (/nature_reserve, imp=0.42)"
"19410","Monahans","United States","1","real","manter","","31.5890519","-102.8861902","lugar (/administrative, imp=0.51)"
"27386","Balneario El Cóndor","Argentina","1","real","manter","","-41.0470253","-62.8306829","lugar pequeno (/residential, imp=0.08)"
"24147","Pagar Alam","Indonesia","1","real","manter","","-4.0212202","103.2516784","lugar (/administrative, imp=0.40)"
"25558","Whalsay","United Kingdom","1","real","manter","","60.3557922","-0.9822604","lugar (/island, imp=0.44)"
"21039","Balzers","Liechtenstein","1","real","manter","","47.0688822","9.506159","lugar (/administrative, imp=0.47)"
"13031","Northeastern Azerbaijan","XX","1","real","manter","","","","nao encontrado; classificado como real (provavelmente existe)"
"24328","Saimaa Canal","Россия","1","real","manter","","60.9256934","28.5996013","lugar (photon: waterway/canal)"
"27862","Cerro Azul Meámbar National Park","Honduras","1","real","manter","","14.8338833","-87.8709278","lugar (/nature_reserve, imp=0.23) (nome limpo)"
"21172","Nandura","India","1","real","manter","","20.8385687","76.4603069","lugar (/station, imp=0.34)"
"20592","Santa Clara Valley","Philippines","1","real","manter","","18.2422025","122.0457834","lugar (/village, imp=0.15)"
"25380","Sabana Grande","United States","1","real","manter","","18.0873087","-66.9497621","lugar (/administrative, imp=0.46)"
"25989","Qikertaaluk Island","Canada","1","real","manter","","61.754473","-72.1794044","lugar (photon: place/island)"
"27665","Touring Hong Kong by public transport","中国","1","real","manter","","22.2828474","114.1782113","POI real (photon: amenity/toilets)"
"27459","Umuaka","Nigeria","1","real","manter","","5.6769512","7.0243016","estrada/percurso (photon: highway/secondary)"
"25977","Hautes-Gorges-de-la-Rivière-Malbaie National Park","Canada","1","real","manter","","47.9215337","-70.4906751","lugar (photon: boundary/national_park)"
"25589","Thanga","Uganda","1","real","manter","","2.4160861","30.94261","lugar (/village, imp=0.15)"
"22219","Heswall","United Kingdom","1","real","manter","","53.3283218","-3.1002176","lugar (/town, imp=0.39)"
"16359","Soltaniyeh","Iran","1","real","manter","","36.4345194","48.7940806","lugar (/town, imp=0.52)"
"19687","Al Wakrah","Qatar","1","real","manter","","25.0037453","51.4103338","lugar (/administrative, imp=0.51)"
"23235","Fundy National Park","Canada","1","real","manter","","45.6171649","-65.0448762","lugar (/nature_reserve, imp=0.45)"
"25112","Zamfara State","Nigeria","1","real","manter","","12.0078998","6.4191432","lugar (/administrative, imp=0.50)"
"26545","Belpahari","India","1","real","manter","","24.767251","87.853453","lugar (/administrative, imp=0.16)"
"27711","Sampang","Indonesia","1","real","manter","","-7.0578157","113.2540541","lugar (/administrative, imp=0.43)"
"10266","Kuala Lipis","Malaysia","1","real","manter","","4.1872127","102.0530199","lugar (/station, imp=0.33)"
"16114","Shurdhah Island","Albania","1","real","manter","","42.0704554","19.6527798","lugar (/islet, imp=0.21)"
"23083","Csongrád-Csanád County","Magyarország","1","real","manter","","46.2566079","20.144932","POI com nome correspondente (photon: office/government)"
"28052","Valley of the Temples","United States","1","real","manter","","21.430993","-157.8306723","POI com nome correspondente (photon: landuse/cemetery)"
"21418","Chalatenango","El Salvador","1","real","manter","","14.1765311","-89.0932963","lugar (/administrative, imp=0.44)"
"24619","Whiskeytown National Recreation Area","United States","1","real","manter","","40.8272999","-122.3262119","lugar (photon: leisure/nature_reserve)"
"21463","Chamba (Uttarakhand)","India","1","real","manter","","30.34561","78.39432","lugar (/village, imp=0.15)"
"25399","Salinas (Puerto Rico)","United States","1","real","manter","","18.0133295","-66.2674419","lugar (/administrative, imp=0.48)"
"25254","Jean Lafitte","United States","1","real","manter","","29.7343146","-90.1255393","lugar (/administrative, imp=0.19)"
"26473","Arepo","Nigeria","1","real","manter","","6.5903996","3.9670957","lugar (photon: highway/residential)"
"22564","Inlandsbanan","Sweden","1","real","manter","","65.9870905","19.3587844","lugar pequeno real (baixa importancia no OSM)"
"11425","Mangamuka Bridge","New Zealand","1","real","manter","","-35.2368292","173.543988","lugar (/hamlet, imp=0.13)"
"19441","Charsadda","Pakistan","1","real","manter","","34.150946","71.7592937","lugar (/station, imp=0.46)"
"28375","Libon","Philippines","1","real","manter","","13.2988701","123.4360839","lugar (/town, imp=0.38)"
"13614","Palampur","India","1","real","manter","","32.1095492","76.5359534","lugar (/city, imp=0.32)"
"27713","Matura National Park","Trinidad and Tobago","1","real","manter","","10.7663214","-61.0645178","lugar pequeno (/national_park, imp=0.07)"
"27293","Llullaillaco National Park","Chile","1","real","manter","","-23.7001031","-70.4066543","lugar pequeno (/residential, imp=0.05) (nome limpo)"
"20532","El Camino Real","United States","1","real","manter","","36.5243593","-121.4660237","estrada/percurso (photon: highway/motorway)"
"27551","Seven Mile Beach National Park","Australia","1","real","manter","","-34.8176048","150.7385723","lugar (/nature_reserve, imp=0.41)"
"26180","Médanos de Coro National Park","Venezuela","1","real","manter","","11.5970955","-69.7374825","lugar (/national_park, imp=0.45)"
"25730","Kodachrome Basin State Park","United States","1","real","manter","","37.5157817","-111.9974305","lugar (/nature_reserve, imp=0.33)"
"19227","Seal Beach","United States","1","real","manter","","33.7423967","-118.1055926","lugar (/administrative, imp=0.49)"
"15315","Sajama National Park","Bolivia","1","real","manter","","-18.1206192","-68.9326729","lugar (/national_park, imp=0.35)"
"18235","Volcanoes National Park","Rwanda","1","real","manter","","-1.4659684","29.4928212","lugar (/national_park, imp=0.38)"
"14743","Rangamati","India","1","real","manter","","23.5416162","91.4917593","lugar (/town, imp=0.32)"
"25927","Western Tasmania","Australia","1","real","manter","","-41.5434636","147.2057453","lugar pequeno real (baixa importancia no OSM)"
"26025","Mont-Saint-Bruno National Park","Canada","1","real","manter","","45.5475532","-73.326991","lugar (/national_park, imp=0.38)"
"3448","Arovudi","Ελλάς","1","real","manter","","38.5528575","20.7095782","lugar (photon: place/island)"
"27450","Langezwaag","Netherlands","1","real","manter","","52.9818898","6.0060659","lugar (/administrative, imp=0.33)"
"12587","Namib-Naukluft National Park","Namibia","1","real","manter","","-24.607231","15.1689265","lugar (/nature_reserve, imp=0.37)"
"19600","San Rafael de Velasco","Bolivia","1","real","manter","","-16.7868211","-60.6750906","lugar (/village, imp=0.28)"
"28382","Melaghar","India","1","real","manter","","23.4947164","91.3300645","lugar (/town, imp=0.16)"
"22674","Santa Maria Nebaj","Guatemala","1","real","manter","","15.405754","-91.146954","lugar (/town, imp=0.34)"
"25229","Tarrafal de Monte Trigo","Cape Verde","1","real","manter","","16.6321293","-24.392869","lugar (/peak, imp=0.16)"
"15908","Senegal","Senegal","1","real","manter","","14.4750607","-14.4529612","lugar (/administrative, imp=0.76)"
"23560","Mangpoo","Italia","1","real","manter","","44.6808443","8.1512356","lugar (photon: boundary/administrative)"
"11937","Mihara","Japan","1","real","manter","","34.3974407","133.0785046","lugar (/administrative, imp=0.51)"
"26276","Arambagh","India","1","real","manter","","22.8765856","87.7908631","lugar (/town, imp=0.27)"
"11590","Marshalltown","United States","1","real","manter","","42.048881","-92.9122672","lugar (/administrative, imp=0.54)"
"22562","Samal","Philippines","1","real","manter","","7.0780265","125.7120437","lugar (photon: place/city)"
"27881","Valles Pasiegos","Spain","1","real","manter","","43.1904749","-3.833486","lugar (/historic, imp=0.37)"
"17069","Tamar Valley","Slovenia","1","real","manter","","46.4376477","13.7043605","lugar (/valley, imp=0.11)"
"9516","Kabale","Uganda","1","real","manter","","-1.3359666","30.036886","lugar (/administrative, imp=0.47)"
"25579","Dég","Hungary","1","real","manter","","46.8727995","18.4477565","lugar (/administrative, imp=0.45)"
"24127","Top Gear Vietnam special","Việt Nam","1","nao-e-lugar","remover/flag","baixa","","","conceito/tema de viagem (nao e lugar real)"
"16343","Solana Beach","United States","1","real","manter","","32.9919141","-117.2678124","lugar (/administrative, imp=0.48)"
"26579","Monte Alén National Park","Equatorial Guinea","1","real","manter","","1.4786935","10.1224531","lugar (/national_park, imp=0.27)"
"24620","Pian Camuno","Italy","1","real","manter","","45.8437447","10.1579274","lugar (/administrative, imp=0.56)"
"27872","Serti","India","1","real","manter","","30.8620375","77.6219487","lugar (/hamlet, imp=0.13)"
"15231","Sagar","India","1","real","manter","","23.8083076","78.758254","lugar (/administrative, imp=0.49)"
"14980","Rishop","India","1","real","manter","","24.7979909","94.1178521","lugar (photon: place/village)"
"19696","Garibaldi Provincial Park","Canada","1","real","manter","","49.9924011","-122.8161447","lugar (/nature_reserve, imp=0.47)"
"23000","Mülheim an der Ruhr","Germany","1","real","manter","","51.4272925","6.8829192","lugar (/administrative, imp=0.59)"
"25533","Marramarra National Park","Australia","1","real","manter","","-33.493956","151.1120349","lugar (/nature_reserve, imp=0.42)"
"25414","Naranjito","United States","1","real","manter","","18.287413","-66.2480736","lugar (/administrative, imp=0.47)"
"25463","Nattai National Park","Australia","1","real","manter","","-34.233613","150.3996262","lugar pequeno (/nature_reserve, imp=0.08)"
"26918","Puumala","Finland","1","real","manter","","61.5225791","28.1776248","lugar (/administrative, imp=0.47)"
"27748","Ambanja","Madagascar","1","real","manter","","-13.6758118","48.4527762","lugar (/town, imp=0.39)"
"28055","Khardaha","India","1","real","manter","","22.7156992","88.381582","lugar (/town, imp=0.45)"
"23006","Demir Hisar","North Macedonia","1","real","manter","","41.2239873","21.2034144","lugar (/administrative, imp=0.43)"
"28280","Panchthupi","India","1","real","manter","","23.891278","87.99144","POI real (photon: amenity/hospital)"
"15562","San Pedro de Macoris","Dominican Republic","1","real","manter","","18.6078948","-69.4885492","lugar (/administrative, imp=0.49)"
